number of receivers:
	483
rx (m)		rz (m)
255236.055 	0	3053.600 	90.28173 	38.75087 	1344
255728.088 	0	3057.900 	90.28570 	38.74771 	1345
256142.904 	0	3063.000 	90.28904 	38.74505 	1346
256879.567 	0	3070.700 	90.29499 	38.74031 	1347
257495.446 	0	3086.000 	90.29995 	38.73635 	1348
258059.180 	0	3097.100 	90.30450 	38.73273 	1349
258691.878 	0	3099.900 	90.30960 	38.72866 	1350
259306.843 	0	3109.900 	90.31456 	38.72471 	1351
259554.268 	0	3116.300 	90.31655 	38.72312 	1352
260113.623 	0	3130.100 	90.32106 	38.71953 	1353
260757.615 	0	3139.800 	90.32625 	38.71539 	1354
261399.321 	0	3150.400 	90.33143 	38.71126 	1355
261963.659 	0	3162.000 	90.33597 	38.70763 	1356
262482.067 	0	3174.100 	90.34015 	38.70430 	1357
263000.402 	0	3198.300 	90.34433 	38.70097 	1358
263519.709 	0	3216.700 	90.34851 	38.69763 	1359
264036.528 	0	3222.100 	90.35267 	38.69430 	1360
264414.060 	0	3221.700 	90.35572 	38.69188 	1361
264806.012 	0	3209.600 	90.35887 	38.68936 	1362
265040.850 	0	3198.300 	90.36076 	38.68785 	1363
265450.287 	0	3175.100 	90.36406 	38.68521 	1364
265874.995 	0	3161.300 	90.36748 	38.68248 	1365
266009.015 	0	3141.900 	90.36856 	38.68162 	1366
266659.365 	0	3072.600 	90.37380 	38.67744 	1367
267366.741 	0	3068.800 	90.37949 	38.67289 	1368
268056.465 	0	3067.200 	90.38504 	38.66845 	1369
269200.623 	0	3060.000 	90.39425 	38.66109 	1370
270000.077 	0	3057.400 	90.40069 	38.65595 	1371
270624.360 	0	3059.300 	90.40571 	38.65193 	1372
271649.671 	0	3016.600 	90.41396 	38.64533 	1373
272011.524 	0	3134.600 	90.41687 	38.64300 	1374
274262.277 	0	3229.000 	90.43497 	38.62852 	1376
275004.417 	0	3223.800 	90.44094 	38.62374 	1377
276029.236 	0	3206.700 	90.44917 	38.61714 	1378
276708.406 	0	3199.500 	90.45463 	38.61277 	1379
277594.111 	0	3171.800 	90.46175 	38.60707 	1380
278696.915 	0	3137.400 	90.47061 	38.59997 	1381
280130.843 	0	3099.500 	90.48213 	38.59074 	1382
281769.144 	0	3060.200 	90.49529 	38.58019 	1384
282811.678 	0	3047.000 	90.50366 	38.57347 	1385
283656.825 	0	3058.200 	90.51044 	38.56803 	1386
284429.234 	0	3070.000 	90.51664 	38.56305 	1387
285548.043 	0	3069.100 	90.52562 	38.55585 	1388
286457.741 	0	3049.100 	90.53292 	38.54999 	1389
286951.018 	0	3044.700 	90.53688 	38.54681 	1390
288108.718 	0	3062.000 	90.54616 	38.53935 	1391
288686.299 	0	3061.800 	90.55079 	38.53563 	1392
289339.523 	0	3076.000 	90.55603 	38.53142 	1393
290178.560 	0	3042.200 	90.56276 	38.52601 	1394
290995.733 	0	3059.400 	90.56931 	38.52074 	1395
291907.137 	0	3049.300 	90.57662 	38.51487 	1396
292481.473 	0	3040.300 	90.58122 	38.51117 	1397
292885.342 	0	3032.400 	90.58446 	38.50856 	1398
293861.977 	0	3036.900 	90.59228 	38.50227 	1399
294582.521 	0	3042.700 	90.59806 	38.49762 	1400
294887.471 	0	3033.600 	90.60050 	38.49565 	1401
295631.339 	0	3014.500 	90.60646 	38.49086 	1402
296250.831 	0	3001.600 	90.61142 	38.48686 	1403
296775.919 	0	2993.800 	90.61562 	38.48348 	1404
297261.688 	0	2992.100 	90.61951 	38.48035 	1405
297579.907 	0	2985.800 	90.62206 	38.47829 	1406
297811.852 	0	2988.700 	90.62392 	38.47680 	1407
299169.803 	0	2963.600 	90.63479 	38.46804 	1408
299981.722 	0	2963.800 	90.64129 	38.46280 	1409
300354.226 	0	2965.600 	90.64427 	38.46040 	1410
301156.130 	0	2969.900 	90.65069 	38.45523 	1411
301840.261 	0	2966.500 	90.65616 	38.45081 	1412
302403.677 	0	2957.600 	90.66067 	38.44718 	1413
303082.430 	0	2961.100 	90.66610 	38.44280 	1414
303661.728 	0	2942.400 	90.67073 	38.43906 	1415
